#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 500000      1.07e+01      8.13e-02      1.06e-01      7.25e-02    1.8e-04
 502000      2.32e+01      4.15e-02      2.21e-01      3.97e-01    1.8e-04
 504000      5.66e+01      3.14e-01      3.81e-01      3.31e+00    1.8e-04
 506000      2.16e+01      1.76e-01      2.13e-01      1.95e-01    1.8e-04
 508000      2.50e+01      2.52e-02      2.41e-01      5.31e-01    1.8e-04
 510000      2.31e+01      1.88e-01      1.83e-01      7.91e-01    1.7e-04
 512000      2.16e+01      8.56e-02      2.00e-01      4.54e-01    1.7e-04
 514000      3.86e+01      2.26e-01      3.85e-01      2.31e-01    1.7e-04
 516000      1.85e+01      3.25e-01      1.80e-01      3.23e-01    1.7e-04
 518000      1.50e+01      1.23e-01      1.50e-01      2.04e-02    1.7e-04
 520000      1.42e+01      1.18e-01      1.40e-01      9.44e-02    1.7e-04
 522000      3.78e+01      1.60e-01      3.71e-01      4.13e-01    1.7e-04
 524000      3.51e+01      2.35e-01      3.50e-01      5.84e-02    1.7e-04
 526000      4.88e+01      5.39e-01      4.82e-01      5.64e-01    1.7e-04
 528000      1.70e+01      4.46e-02      1.60e-01      3.17e-01    1.6e-04
 530000      3.44e+01      5.89e-02      3.28e-01      5.67e-01    1.6e-04
 532000      1.04e+01      2.08e-01      9.42e-02      2.40e-01    1.6e-04
 534000      2.11e+01      2.17e-01      2.08e-01      1.91e-01    1.6e-04
 536000      1.37e+01      4.61e-01      9.30e-02      5.47e-01    1.6e-04
 538000      1.23e+01      4.76e-06      1.12e-01      2.90e-01    1.6e-04
 540000      4.01e+01      4.16e-02      3.97e-01      2.94e-01    1.6e-04
 542000      4.80e+01      2.50e-01      4.68e-01      5.86e-01    1.6e-04
 544000      1.16e+02      3.67e-01      1.15e+00      4.69e-01    1.6e-04
 546000      1.71e+01      2.24e-02      1.70e-01      6.45e-02    1.5e-04
 548000      1.89e+01      8.82e-02      1.88e-01      1.20e-01    1.5e-04
 550000      3.42e+01      7.50e-01      3.34e-01      5.25e-01    1.5e-04
 552000      1.14e+01      6.52e-02      1.03e-01      2.63e-01    1.5e-04
 554000      1.62e+01      1.01e-02      1.61e-01      1.77e-01    1.5e-04
 556000      4.32e+00      1.44e-02      3.14e-02      2.35e-01    1.5e-04
 558000      3.10e+01      7.06e-01      2.85e-01      6.28e-01    1.5e-04
 560000      4.36e+01      2.82e-01      4.33e-01      2.81e-01    1.5e-04
 562000      1.91e+01      9.52e-02      1.90e-01      7.49e-02    1.5e-04
 564000      1.85e+01      1.48e-02      1.82e-01      1.93e-01    1.5e-04
 566000      2.10e+01      2.52e-02      2.06e-01      3.45e-01    1.4e-04
 568000      1.17e+01      1.91e-01      9.83e-02      3.40e-01    1.4e-04
