#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 684000      5.88e+00      5.02e-02      5.80e-02      7.38e-02    9.6e-05
 686000      3.54e+00      4.89e-02      3.50e-02      4.31e-02    9.6e-05
 688000      8.83e+00      2.70e-02      8.75e-02      9.29e-02    9.5e-05
 690000      5.12e+00      3.29e-03      5.06e-02      4.09e-02    9.4e-05
 692000      7.29e+00      1.10e-02      7.26e-02      3.24e-02    9.4e-05
 694000      1.15e+01      1.96e-01      1.11e-01      2.18e-01    9.3e-05
 696000      7.80e+00      2.34e-03      7.53e-02      1.13e-01    9.3e-05
 698000      1.12e+01      7.98e-02      1.12e-01      2.65e-02    9.2e-05
 700000      9.15e+00      1.14e-01      9.10e-02      6.35e-02    9.1e-05
 702000      7.11e+00      4.58e-03      7.07e-02      4.33e-02    9.1e-05
 704000      1.01e+01      2.86e-02      1.01e-01      1.94e-02    9.0e-05
 706000      1.03e+01      1.17e-01      9.39e-02      2.32e-01    8.9e-05
 708000      1.55e+01      1.97e-01      1.52e-01      1.64e-01    8.9e-05
 710000      1.07e+01      1.66e-02      1.07e-01      6.73e-02    8.8e-05
 712000      9.01e+00      1.15e-03      8.95e-02      5.51e-02    8.8e-05
 714000      5.37e+00      6.88e-03      5.24e-02      8.93e-02    8.7e-05
 716000      1.13e+01      5.52e-02      1.11e-01      1.65e-01    8.6e-05
 718000      4.78e+00      4.04e-02      4.64e-02      9.17e-02    8.6e-05
 720000      4.13e+00      4.90e-02      4.07e-02      3.84e-02    8.5e-05
 722000      3.10e+00      8.71e-03      3.02e-02      3.84e-02    8.5e-05
 724000      4.48e+00      2.98e-02      4.38e-02      7.34e-02    8.4e-05
 726000      1.01e+01      2.55e-02      9.39e-02      2.13e-01    8.4e-05
 728000      3.15e+00      6.34e-02      3.08e-02      4.64e-02    8.3e-05
 730000      8.24e+00      4.54e-02      7.97e-02      1.14e-01    8.2e-05
 732000      5.84e+00      2.02e-02      5.83e-02      3.25e-02    8.2e-05
 734000      9.04e+00      5.20e-02      9.02e-02      3.78e-02    8.1e-05
 736000      4.74e+00      4.48e-02      4.50e-02      8.28e-02    8.1e-05
 738000      3.71e+00      3.05e-03      3.53e-02      6.32e-02    8.0e-05
 740000      8.85e+00      8.97e-02      8.62e-02      1.57e-01    8.0e-05
 742000      7.87e+00      3.68e-02      7.76e-02      1.05e-01    7.9e-05
 744000      9.32e+00      3.05e-02      9.31e-02      1.88e-02    7.9e-05
 746000      1.22e+01      1.00e-01      1.20e-01      1.45e-01    7.8e-05
 748000      3.90e+00      1.56e-03      3.89e-02      1.99e-02    7.7e-05
 750000      1.14e+01      6.30e-02      1.13e-01      1.47e-01    7.7e-05
 752000      1.07e+01      6.15e-03      1.07e-01      3.17e-02    7.6e-05
 754000      7.76e+00      1.08e-02      7.70e-02      7.75e-02    7.6e-05
 756000      9.82e+00      6.23e-03      9.77e-02      5.17e-02    7.5e-05
 758000      3.13e+00      4.02e-02      3.05e-02      5.29e-02    7.5e-05
 760000      8.60e+00      2.08e-02      8.59e-02      2.57e-02    7.4e-05
 762000      6.42e+00      2.14e-02      6.35e-02      7.21e-02    7.4e-05
 764000      8.65e+00      2.38e-02      8.65e-02      2.34e-02    7.3e-05
 766000      7.05e+00      1.43e-02      6.14e-02      1.94e-01    7.3e-05
 768000      8.33e+00      6.05e-02      8.17e-02      1.27e-01    7.2e-05
 770000      1.45e+01      3.20e-02      1.41e-01      2.59e-01    7.2e-05
 772000      7.52e+00      3.45e-02      7.42e-02      6.68e-02    7.1e-05
 774000      5.50e+00      7.99e-03      5.49e-02      1.95e-02    7.1e-05
 776000      1.11e+01      1.16e-02      1.08e-01      1.46e-01    7.0e-05
 778000      4.33e+00      2.54e-02      4.32e-02      3.08e-02    7.0e-05
 780000      8.08e+00      3.38e-02      7.86e-02      1.51e-01    6.9e-05
 782000      9.29e+00      2.62e-02      9.12e-02      1.40e-01    6.9e-05
 784000      4.38e+00      3.42e-02      4.30e-02      4.55e-02    6.9e-05
 786000      3.13e+00      2.84e-02      3.02e-02      4.61e-02    6.8e-05
 788000      7.42e+00      7.50e-03      7.33e-02      6.63e-02    6.8e-05
 790000      1.01e+01      1.82e-02      9.47e-02      2.66e-01    6.7e-05
 792000      7.78e+00      2.90e-02      7.62e-02      8.72e-02    6.7e-05
 794000      8.38e+00      7.18e-03      8.31e-02      6.18e-02    6.6e-05
 796000      4.63e+00      1.44e-02      4.60e-02      3.15e-02    6.6e-05
 798000      2.07e+01      1.07e-02      1.83e-01      7.62e-01    6.5e-05
 800000      7.56e+00      2.47e-02      7.42e-02      1.16e-01    6.5e-05
 802000      1.25e+01      8.53e-02      1.21e-01      2.48e-01    6.4e-05
 804000      9.36e+00      3.47e-02      9.07e-02      1.81e-01    6.4e-05
 806000      9.27e+00      9.39e-03      9.26e-02      2.08e-02    6.4e-05
 808000      8.47e+00      6.80e-02      8.09e-02      1.37e-01    6.3e-05
 810000      8.92e+00      6.61e-02      8.74e-02      1.41e-01    6.3e-05
 812000      1.06e+01      9.89e-02      9.39e-02      3.84e-01    6.2e-05
 814000      4.54e+00      6.05e-03      4.43e-02      8.11e-02    6.2e-05
 816000      2.99e+00      2.45e-02      2.95e-02      3.66e-02    6.1e-05
 818000      8.87e+00      9.57e-03      8.86e-02      3.88e-02    6.1e-05
 820000      1.82e+01      2.81e-03      1.72e-01      3.41e-01    6.1e-05
 822000      9.03e+00      4.31e-03      9.03e-02      3.17e-02    6.0e-05
 824000      7.39e+00      4.73e-02      7.25e-02      1.12e-01    6.0e-05
 826000      9.00e+00      2.07e-02      8.87e-02      1.18e-01    5.9e-05
 828000      8.24e+00      6.28e-02      8.05e-02      1.37e-01    5.9e-05
 830000      6.76e+00      6.74e-02      6.39e-02      1.72e-01    5.9e-05
 832000      5.16e+00      1.99e-02      5.04e-02      6.20e-02    5.8e-05
 834000      9.89e+00      6.45e-03      9.87e-02      4.62e-02    5.8e-05
 836000      4.35e+00      1.51e-02      4.24e-02      7.74e-02    5.7e-05
 838000      3.85e+00      1.32e-02      3.73e-02      7.32e-02    5.7e-05
 840000      1.08e+01      1.27e-02      1.08e-01      3.09e-02    5.7e-05
 842000      2.57e+01      2.41e-01      2.49e-01      4.97e-01    5.6e-05
 844000      1.32e+01      2.59e-01      1.22e-01      3.92e-01    5.6e-05
 846000      8.33e+00      8.35e-03      8.28e-02      4.86e-02    5.5e-05
 848000      2.11e+00      2.25e-02      2.01e-02      3.49e-02    5.5e-05
 850000      8.32e+00      2.66e-02      8.30e-02      4.47e-02    5.5e-05
 852000      1.37e+01      7.37e-02      1.32e-01      2.14e-01    5.4e-05
 854000      1.06e+01      1.36e-02      1.05e-01      1.13e-01    5.4e-05
 856000      1.79e+01      5.82e-02      1.76e-01      2.39e-01    5.4e-05
 858000      2.14e+01      4.57e-02      2.02e-01      5.68e-01    5.3e-05
 860000      5.24e+00      3.86e-02      5.13e-02      8.40e-02    5.3e-05
 862000      5.05e+00      4.53e-02      4.83e-02      8.11e-02    5.2e-05
 864000      4.94e+00      3.71e-02      4.92e-02      3.72e-02    5.2e-05
 866000      7.09e+00      2.33e-02      6.73e-02      1.24e-01    5.2e-05
 868000      7.35e+00      3.09e-02      7.34e-02      2.05e-02    5.1e-05
 870000      6.67e+00      1.86e-02      6.66e-02      2.52e-02    5.1e-05
 872000      9.28e+00      1.18e-02      9.27e-02      2.95e-02    5.1e-05
 874000      1.34e+01      5.49e-02      1.31e-01      1.95e-01    5.0e-05
 876000      4.07e+00      5.09e-02      3.98e-02      6.63e-02    5.0e-05
 878000      8.52e+00      1.50e-02      8.41e-02      7.59e-02    5.0e-05
 880000      5.55e+00      4.09e-02      5.49e-02      6.29e-02    4.9e-05
 882000      4.83e+00      4.90e-02      4.72e-02      5.53e-02    4.9e-05
 884000      7.26e+00      6.51e-03      7.26e-02      1.45e-02    4.9e-05
 886000      8.10e+00      2.24e-02      7.95e-02      1.23e-01    4.8e-05
 888000      1.48e+01      4.69e-02      1.36e-01      3.20e-01    4.8e-05
 890000      9.13e+00      5.19e-02      9.03e-02      7.54e-02    4.8e-05
 892000      1.79e+01      1.88e-02      1.68e-01      3.49e-01    4.7e-05
 894000      4.73e+00      9.11e-03      4.69e-02      5.13e-02    4.7e-05
 896000      3.84e+00      1.66e-02      3.45e-02      9.34e-02    4.7e-05
 898000      1.44e+01      1.51e-02      1.24e-01      4.06e-01    4.6e-05
 900000      7.62e+00      8.73e-03      7.59e-02      5.15e-02    4.6e-05
 902000      7.87e+00      6.95e-03      7.80e-02      8.15e-02    4.6e-05
 904000      4.90e+00      6.12e-03      4.85e-02      3.83e-02    4.5e-05
 906000      1.61e+01      8.25e-02      1.28e-01      7.66e-01    4.5e-05
 908000      5.85e+00      7.31e-03      5.83e-02      3.28e-02    4.5e-05
 910000      9.45e+00      3.40e-02      9.27e-02      1.46e-01    4.5e-05
 912000      7.55e+00      8.77e-03      7.48e-02      5.52e-02    4.4e-05
 914000      8.97e+00      3.19e-02      8.90e-02      6.37e-02    4.4e-05
 916000      2.46e+00      1.70e-02      1.72e-02      9.84e-02    4.4e-05
 918000      6.12e+00      1.38e-02      6.11e-02      3.37e-02    4.3e-05
 920000      1.08e+01      1.42e-01      1.07e-01      9.84e-02    4.3e-05
 922000      7.37e+00      1.70e-03      7.37e-02      1.81e-02    4.3e-05
 924000      2.41e+00      2.44e-02      2.38e-02      1.85e-02    4.2e-05
 926000      3.31e+00      8.28e-03      3.10e-02      9.22e-02    4.2e-05
 928000      7.68e+00      4.89e-02      7.65e-02      5.46e-02    4.2e-05
 930000      3.85e+00      3.69e-02      3.81e-02      2.89e-02    4.2e-05
 932000      3.91e+00      3.13e-02      3.61e-02      1.17e-01    4.1e-05
 934000      8.92e+00      1.10e-02      5.86e-02      3.76e-01    4.1e-05
 936000      1.05e+01      2.17e-02      1.05e-01      3.60e-02    4.1e-05
 938000      8.34e+00      5.47e-02      8.03e-02      1.78e-01    4.0e-05
 940000      2.74e+00      2.21e-03      2.49e-02      6.44e-02    4.0e-05
 942000      6.34e+00      3.62e-02      6.04e-02      1.06e-01    4.0e-05
 944000      3.32e+00      1.28e-02      3.21e-02      6.55e-02    4.0e-05
 946000      1.58e+01      2.96e-02      1.57e-01      7.92e-02    3.9e-05
 948000      5.93e+00      3.57e-02      5.79e-02      7.01e-02    3.9e-05
 950000      9.94e+00      8.09e-03      9.92e-02      4.02e-02    3.9e-05
 952000      7.50e+00      2.61e-03      7.48e-02      3.03e-02    3.9e-05
 954000      1.20e+01      3.13e-02      7.83e-02      7.14e-01    3.8e-05
 956000      2.92e+00      1.57e-02      2.83e-02      4.06e-02    3.8e-05
 958000      2.67e+00      2.51e-02      2.20e-02      8.46e-02    3.8e-05
 960000      1.03e+01      1.16e-03      1.03e-01      4.70e-02    3.8e-05
 962000      8.92e+00      4.24e-02      8.78e-02      1.23e-01    3.7e-05
 964000      7.97e+00      2.25e-02      7.62e-02      1.32e-01    3.7e-05
 966000      7.03e+00      7.62e-03      6.91e-02      1.02e-01    3.7e-05
 968000      3.57e+00      1.46e-02      3.06e-02      1.01e-01    3.7e-05
 970000      9.47e+00      4.53e-02      8.88e-02      2.59e-01    3.6e-05
 972000      1.17e+01      6.94e-04      1.16e-01      8.70e-02    3.6e-05
 974000      1.01e+01      3.24e-02      9.83e-02      1.75e-01    3.6e-05
 976000      5.27e+00      1.35e-02      5.22e-02      4.09e-02    3.6e-05
 978000      9.74e+00      9.45e-02      9.33e-02      2.19e-01    3.5e-05
 980000      5.64e+00      1.83e-02      5.47e-02      1.06e-01    3.5e-05
 982000      1.83e+01      2.84e-01      1.78e-01      3.50e-01    3.5e-05
 984000      8.73e+00      1.42e-02      8.72e-02      2.25e-02    3.5e-05
 986000      7.74e+00      8.33e-03      7.73e-02      3.11e-02    3.4e-05
 988000      9.62e+00      1.08e-02      9.61e-02      3.67e-02    3.4e-05
 990000      1.26e+01      3.59e-02      9.46e-02      6.57e-01    3.4e-05
 992000      5.55e+00      4.18e-02      5.53e-02      2.86e-02    3.4e-05
 994000      8.63e+00      4.30e-02      8.53e-02      1.01e-01    3.3e-05
 996000      4.77e+00      2.14e-02      4.42e-02      1.42e-01    3.3e-05
 998000      9.84e+00      7.20e-03      9.81e-02      4.07e-02    3.3e-05
1000000      4.52e+00      1.19e-02      4.48e-02      3.28e-02    3.3e-05
1002000      8.78e+00      2.73e-02      8.74e-02      6.44e-02    3.3e-05
1004000      2.38e+00      9.98e-03      2.24e-02      6.32e-02    3.2e-05
1006000      3.72e+00      2.43e-02      3.68e-02      4.06e-02    3.2e-05
1008000      4.58e+00      3.19e-03      4.57e-02      1.87e-02    3.2e-05
1010000      5.31e+00      3.01e-02      5.11e-02      7.83e-02    3.2e-05
1012000      3.17e+00      2.67e-02      3.12e-02      2.85e-02    3.1e-05
1014000      8.05e+00      8.22e-03      8.00e-02      5.26e-02    3.1e-05
1016000      6.05e+00      2.54e-02      6.04e-02      2.39e-02    3.1e-05
1018000      6.78e+00      6.39e-03      6.74e-02      4.14e-02    3.1e-05
1020000      6.50e+00      3.72e-02      6.50e-02      1.70e-02    3.1e-05
1022000      2.15e+00      4.59e-03      2.08e-02      4.02e-02    3.0e-05
1024000      7.25e+00      3.54e-03      7.20e-02      4.55e-02    3.0e-05
1026000      8.03e+00      4.56e-03      7.98e-02      5.01e-02    3.0e-05
1028000      3.94e+00      1.24e-02      3.82e-02      7.58e-02    3.0e-05
1030000      6.01e+00      1.36e-02      5.89e-02      9.41e-02    3.0e-05
1032000      5.98e+00      4.93e-03      5.81e-02      1.13e-01    2.9e-05
1034000      4.37e+00      1.60e-02      4.29e-02      4.52e-02    2.9e-05
1036000      6.46e+00      1.14e-02      6.46e-02      2.02e-02    2.9e-05
1038000      6.71e+00      1.52e-02      6.64e-02      7.61e-02    2.9e-05
1040000      7.36e+00      3.06e-02      7.33e-02      3.22e-02    2.9e-05
1042000      3.43e+00      1.04e-02      3.30e-02      7.29e-02    2.8e-05
1044000      2.81e+00      1.97e-02      2.65e-02      5.13e-02    2.8e-05
1046000      8.20e+00      2.26e-02      8.19e-02      1.50e-02    2.8e-05
1048000      4.54e+00      1.02e-02      4.19e-02      1.39e-01    2.8e-05
1050000      1.11e+01      9.57e-02      1.10e-01      1.12e-01    2.8e-05
1052000      7.92e+00      1.40e-02      7.83e-02      9.36e-02    2.7e-05
1054000      5.12e+00      3.50e-02      5.06e-02      5.81e-02    2.7e-05
1056000      8.43e+00      4.20e-03      8.42e-02      2.60e-02    2.7e-05
1058000      9.10e+00      7.55e-03      9.01e-02      7.12e-02    2.7e-05
1060000      2.91e+00      2.01e-02      2.56e-02      7.67e-02    2.7e-05
1062000      1.07e+01      1.32e-02      1.06e-01      4.71e-02    2.6e-05
1064000      4.30e+00      4.12e-02      3.69e-02      1.23e-01    2.6e-05
1066000      4.17e+00      1.89e-02      4.03e-02      8.46e-02    2.6e-05
1068000      3.14e+00      2.25e-02      3.01e-02      7.02e-02    2.6e-05
1070000      6.03e+00      3.59e-03      6.02e-02      3.39e-02    2.6e-05
1072000      2.04e+00      2.97e-02      1.93e-02      3.62e-02    2.6e-05
1074000      1.14e+01      8.27e-04      1.13e-01      8.93e-02    2.5e-05
1076000      7.16e+00      9.52e-03      7.09e-02      8.25e-02    2.5e-05
1078000      3.37e+00      5.02e-03      3.35e-02      2.59e-02    2.5e-05
1080000      2.70e+01      2.35e-01      2.63e-01      4.95e-01    2.5e-05
1082000      8.50e+00      4.27e-02      7.80e-02      2.66e-01    2.5e-05
1084000      8.94e+00      7.10e-03      8.83e-02      1.09e-01    2.5e-05
1086000      6.81e+00      1.36e-01      6.50e-02      1.56e-01    2.4e-05
1088000      2.44e+00      1.80e-02      2.33e-02      3.94e-02    2.4e-05
1090000      5.80e+00      3.99e-03      5.73e-02      4.92e-02    2.4e-05
1092000      3.93e+00      2.86e-02      3.91e-02      3.27e-02    2.4e-05
1094000      1.33e+01      1.67e-01      1.29e-01      2.77e-01    2.4e-05
1096000      3.77e+00      8.68e-03      3.77e-02      1.61e-02    2.4e-05
1098000      8.02e+00      1.92e-02      7.95e-02      5.75e-02    2.3e-05
1100000      6.53e+00      2.59e-02      6.38e-02      1.11e-01    2.3e-05
1102000      6.71e+00      5.02e-02      6.55e-02      1.20e-01    2.3e-05
1104000      1.01e+01      2.57e-02      6.26e-02      6.23e-01    2.3e-05
1106000      8.05e+00      1.82e-02      8.02e-02      4.79e-02    2.3e-05
1108000      1.32e+01      2.95e-02      1.31e-01      6.85e-02    2.3e-05
1110000      8.93e+00      4.26e-02      8.91e-02      3.63e-02    2.2e-05
1112000      1.05e+01      7.06e-02      1.03e-01      1.54e-01    2.2e-05
1114000      6.70e+00      1.76e-02      6.63e-02      7.74e-02    2.2e-05
1116000      5.83e+00      5.47e-03      5.81e-02      4.39e-02    2.2e-05
1118000      5.77e+00      4.03e-02      5.46e-02      1.46e-01    2.2e-05
1120000      5.77e+00      8.73e-03      5.74e-02      4.20e-02    2.2e-05
1122000      3.75e+00      3.10e-02      3.51e-02      7.27e-02    2.2e-05
1124000      7.75e+00      4.56e-02      7.74e-02      2.14e-02    2.1e-05
1126000      6.51e+00      2.00e-02      6.50e-02      2.12e-02    2.1e-05
1128000      6.64e+00      5.07e-03      2.79e-02      3.37e-01    2.1e-05
1130000      3.97e+00      3.16e-02      3.94e-02      2.41e-02    2.1e-05
1132000      4.93e+00      1.56e-02      4.60e-02      1.40e-01    2.1e-05
1134000      3.61e+00      5.28e-03      3.60e-02      1.58e-02    2.1e-05
1136000      5.55e+00      2.97e-02      3.43e-02      2.44e-01    2.1e-05
1138000      7.85e+00      1.71e-02      7.82e-02      5.40e-02    2.0e-05
1140000      7.94e+00      2.13e-02      5.20e-02      4.75e-01    2.0e-05
1142000      7.22e+00      1.11e-02      7.11e-02      9.91e-02    2.0e-05
1144000      5.67e+00      4.06e-03      5.61e-02      4.83e-02    2.0e-05
1146000      1.07e+01      7.62e-02      1.03e-01      2.07e-01    2.0e-05
1148000      6.04e+00      1.27e-02      5.96e-02      7.32e-02    2.0e-05
1150000      8.72e+00      1.93e-02      8.71e-02      3.16e-02    2.0e-05
1152000      8.86e+00      3.55e-03      8.71e-02      1.30e-01    1.9e-05
1154000      8.58e+00      8.61e-03      8.55e-02      3.76e-02    1.9e-05
1156000      2.26e+00      1.90e-02      2.17e-02      3.55e-02    1.9e-05
1158000      3.41e+00      2.39e-02      3.20e-02      6.50e-02    1.9e-05
1160000      2.03e+01      2.60e-01      1.94e-01      4.48e-01    1.9e-05
1162000      1.04e+01      4.06e-03      1.04e-01      3.20e-02    1.9e-05
1164000      6.84e+00      7.97e-03      6.70e-02      1.08e-01    1.9e-05
1166000      7.97e+00      9.06e-03      7.95e-02      4.40e-02    1.9e-05
1168000      2.58e+00      8.81e-03      2.15e-02      7.97e-02    1.8e-05
1170000      9.40e+00      2.18e-03      9.38e-02      4.80e-02    1.8e-05
1172000      6.95e+00      1.86e-02      6.88e-02      7.44e-02    1.8e-05
1174000      9.01e+00      1.12e-01      8.85e-02      1.30e-01    1.8e-05
1176000      7.51e+00      8.04e-02      7.50e-02      2.00e-02    1.8e-05
1178000      6.62e+00      3.67e-02      6.30e-02      1.59e-01    1.8e-05
1180000      7.30e+00      2.05e-02      7.29e-02      2.77e-02    1.8e-05
1182000      8.65e+00      7.93e-03      8.63e-02      3.39e-02    1.8e-05
1184000      1.73e+02      1.68e-01      1.72e+00      8.40e-01    1.7e-05
1186000      1.03e+01      8.28e-02      1.02e-01      9.56e-02    1.7e-05
1188000      6.47e+00      2.68e-02      6.46e-02      3.24e-02    1.7e-05
1190000      1.57e+01      6.47e-03      1.56e-01      5.52e-02    1.7e-05
1192000      4.67e+00      9.35e-03      4.66e-02      2.65e-02    1.7e-05
1194000      6.24e+00      1.49e-02      6.22e-02      3.93e-02    1.7e-05
1196000      7.11e+00      6.81e-03      7.10e-02      4.13e-02    1.7e-05
1198000      4.85e+00      5.73e-03      4.76e-02      5.23e-02    1.7e-05
1200000      3.89e+00      3.27e-02      3.82e-02      4.13e-02    1.7e-05
1202000      9.14e+00      2.70e-02      9.09e-02      6.90e-02    1.6e-05
1204000      1.52e+01      1.58e-02      1.51e-01      9.87e-02    1.6e-05
1206000      6.51e+00      6.73e-03      6.49e-02      3.48e-02    1.6e-05
1208000      6.09e+00      1.20e-02      5.89e-02      1.22e-01    1.6e-05
1210000      7.54e+00      4.09e-02      7.53e-02      2.46e-02    1.6e-05
1212000      4.32e+00      6.18e-03      4.21e-02      7.76e-02    1.6e-05
1214000      3.61e+00      1.23e-02      3.57e-02      4.45e-02    1.6e-05
1216000      4.98e+00      2.23e-02      4.89e-02      5.31e-02    1.6e-05
1218000      1.08e+01      2.14e-02      9.53e-02      2.88e-01    1.6e-05
1220000      1.01e+01      5.70e-03      9.91e-02      1.41e-01    1.5e-05
1222000      2.83e+00      1.81e-02      2.73e-02      3.98e-02    1.5e-05
1224000      1.97e+01      6.84e-02      1.86e-01      5.13e-01    1.5e-05
1226000      9.03e+00      6.94e-03      8.96e-02      8.93e-02    1.5e-05
1228000      8.83e+00      4.59e-03      8.83e-02      1.89e-02    1.5e-05
1230000      8.29e+00      2.30e-02      8.26e-02      3.71e-02    1.5e-05
1232000      1.11e+01      6.74e-02      1.02e-01      3.34e-01    1.5e-05
1234000      9.72e+00      4.34e-03      9.56e-02      1.40e-01    1.5e-05
1236000      9.21e+00      7.36e-03      9.08e-02      8.63e-02    1.5e-05
1238000      6.76e+00      1.35e-02      6.72e-02      5.51e-02    1.5e-05
1240000      9.87e+00      1.97e-02      9.59e-02      1.31e-01    1.4e-05
1242000      1.35e+01      2.15e-02      1.34e-01      5.43e-02    1.4e-05
1244000      1.86e+00      1.40e-02      1.79e-02      2.83e-02    1.4e-05
1246000      4.41e+00      6.13e-03      4.35e-02      4.28e-02    1.4e-05
1248000      2.85e+00      1.95e-02      2.08e-02      1.07e-01    1.4e-05
1250000      3.14e+00      6.09e-03      3.05e-02      4.10e-02    1.4e-05
1252000      7.39e+00      2.12e-02      7.23e-02      1.21e-01    1.4e-05
1254000      3.54e+00      2.84e-02      3.25e-02      7.90e-02    1.4e-05
1256000      1.16e+01      2.80e-02      1.15e-01      1.08e-01    1.4e-05
1258000      8.53e+00      2.05e-02      8.51e-02      5.06e-02    1.4e-05
1260000      8.13e+00      1.82e-02      8.12e-02      3.66e-02    1.3e-05
1262000      8.84e+00      7.96e-02      8.48e-02      1.95e-01    1.3e-05
1264000      3.32e+00      4.20e-03      3.17e-02      7.70e-02    1.3e-05
1266000      4.13e+00      6.52e-03      3.72e-02      1.41e-01    1.3e-05
1268000      1.00e+01      3.17e-02      9.98e-02      6.38e-02    1.3e-05
1270000      4.15e+00      5.33e-03      4.13e-02      2.17e-02    1.3e-05
1272000      5.77e+00      1.48e-02      5.55e-02      1.25e-01    1.3e-05
1274000      2.65e+00      2.72e-02      2.11e-02      8.77e-02    1.3e-05
1276000      8.03e+00      6.10e-03      7.86e-02      1.27e-01    1.3e-05
1278000      1.04e+01      7.49e-03      1.04e-01      5.15e-02    1.3e-05
1280000      6.68e+00      1.08e-02      6.66e-02      2.62e-02    1.3e-05
1282000      4.70e+00      3.26e-02      4.47e-02      1.15e-01    1.2e-05
1284000      8.81e+00      1.87e-02      8.80e-02      3.85e-02    1.2e-05
1286000      8.74e+00      1.51e-02      8.71e-02      3.77e-02    1.2e-05
1288000      4.51e+00      9.26e-03      4.19e-02      1.32e-01    1.2e-05
1290000      2.35e+00      1.83e-02      2.26e-02      3.54e-02    1.2e-05
1292000      8.80e+00      2.06e-02      8.78e-02      4.45e-02    1.2e-05
1294000      1.87e+00      1.31e-02      1.81e-02      2.55e-02    1.2e-05
1296000      6.20e+00      5.71e-03      5.99e-02      1.26e-01    1.2e-05
1298000      7.16e+00      2.19e-03      7.09e-02      5.57e-02    1.2e-05
1300000      3.06e+00      1.74e-02      2.07e-02      1.24e-01    1.2e-05
1302000      1.25e+01      3.00e-02      1.24e-01      3.66e-02    1.2e-05
1304000      1.28e+01      1.17e-01      1.26e-01      1.74e-01    1.2e-05
1306000      1.59e+01      1.89e-02      1.59e-01      2.86e-02    1.2e-05
1308000      4.16e+00      4.08e-02      4.11e-02      3.26e-02    1.1e-05
1310000      1.00e+01      4.98e-02      9.89e-02      1.14e-01    1.1e-05
1312000      6.58e+00      1.18e-02      6.57e-02      2.36e-02    1.1e-05
1314000      1.25e+02      1.72e-01      1.19e+00      3.03e+00    1.1e-05
1316000      8.75e+00      3.42e-02      8.72e-02      4.28e-02    1.1e-05
1318000      6.43e+00      1.78e-02      6.36e-02      7.64e-02    1.1e-05
1320000      8.33e+00      7.37e-03      7.66e-02      2.58e-01    1.1e-05
1322000      1.87e+00      1.70e-02      1.22e-02      7.90e-02    1.1e-05
1324000      1.33e+01      2.37e-01      1.17e-01      5.00e-01    1.1e-05
1326000      3.25e+00      1.88e-02      3.21e-02      2.75e-02    1.1e-05
1328000      8.11e+00      7.85e-03      8.06e-02      7.63e-02    1.1e-05
1330000      2.91e+00      2.36e-02      2.52e-02      8.03e-02    1.1e-05
1332000      9.12e+00      7.98e-03      9.11e-02      2.44e-02    1.1e-05
1334000      4.70e+00      2.26e-02      4.61e-02      5.14e-02    1.0e-05
1336000      1.41e+01      7.54e-02      9.92e-02      7.87e-01    1.0e-05
1338000      8.95e+00      9.01e-03      8.95e-02      2.07e-02    1.0e-05
1340000      2.28e+00      1.27e-02      2.19e-02      3.52e-02    1.0e-05
1342000      8.94e+00      5.49e-03      8.92e-02      4.33e-02    1.0e-05
1344000      7.60e+00      1.68e-02      7.55e-02      7.06e-02    1.0e-05
1346000      6.36e+00      4.22e-03      2.94e-02      3.15e-01    1.0e-05
1348000      8.02e+00      2.54e-02      7.97e-02      6.94e-02    1.0e-05
1350000      6.80e+00      2.02e-02      6.74e-02      7.20e-02    9.9e-06
1352000      4.84e+00      2.49e-02      4.80e-02      4.66e-02    9.8e-06
1354000      5.70e+00      3.02e-02      5.69e-02      2.63e-02    9.8e-06
1356000      1.11e+01      5.23e-02      1.11e-01      7.06e-02    9.7e-06
1358000      5.00e+00      2.34e-02      4.97e-02      2.64e-02    9.6e-06
1360000      7.94e+00      8.22e-03      7.93e-02      3.52e-02    9.6e-06
1362000      3.80e+00      1.96e-02      3.78e-02      1.69e-02    9.5e-06
1364000      4.59e+00      1.51e-02      4.48e-02      5.67e-02    9.4e-06
1366000      8.74e+00      5.70e-03      8.73e-02      2.80e-02    9.4e-06
1368000      4.90e+00      1.54e-02      4.56e-02      1.41e-01    9.3e-06
1370000      3.83e+00      8.64e-03      3.77e-02      3.83e-02    9.2e-06
1372000      1.86e+00      2.18e-02      1.08e-02      8.44e-02    9.2e-06
1374000      8.57e+00      2.23e-03      8.56e-02      3.06e-02    9.1e-06
1376000      1.24e+01      2.18e-02      1.22e-01      1.75e-01    9.1e-06
1378000      7.80e+00      5.94e-02      7.69e-02      1.00e-01    9.0e-06
1380000      5.41e+00      1.07e-02      5.38e-02      4.20e-02    8.9e-06
1382000      2.66e+00      1.56e-02      2.56e-02      3.93e-02    8.9e-06
1384000      1.13e+01      4.75e-03      1.12e-01      8.86e-02    8.8e-06
1386000      9.58e+00      4.11e-03      9.32e-02      1.75e-01    8.7e-06
1388000      7.07e+00      1.90e-02      7.06e-02      2.81e-02    8.7e-06
1390000      8.94e+00      2.47e-02      8.88e-02      8.52e-02    8.6e-06
1392000      1.27e+01      5.87e-02      1.26e-01      1.34e-01    8.6e-06
1394000      1.71e+01      1.11e-03      1.69e-01      1.59e-01    8.5e-06
1396000      9.70e+00      2.72e-02      9.65e-02      8.01e-02    8.5e-06
