#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 546000      3.92e+01      5.31e-02      3.62e-01      8.39e-01    1.5e-04
 548000      5.28e+00      5.53e-02      4.77e-02      1.25e-01    1.5e-04
 550000      1.39e+01      4.38e-02      1.37e-01      1.32e-01    1.5e-04
 552000      1.43e+01      1.04e-01      1.43e-01      5.52e-02    1.5e-04
 554000      1.03e+01      5.35e-01      8.64e-02      2.69e-01    1.5e-04
 556000      1.97e+01      1.47e-01      1.77e-01      3.92e-01    1.5e-04
 558000      1.55e+01      5.90e-02      2.75e-02      1.21e+00    1.5e-04
 560000      1.36e+01      4.35e-02      1.35e-01      1.23e-01    1.5e-04
 562000      1.12e+01      2.77e-01      1.09e-01      1.07e-01    1.5e-04
 564000      1.02e+01      9.27e-02      9.80e-02      1.54e-01    1.5e-04
 566000      3.02e+01      2.71e-01      2.98e-01      1.99e-01    1.4e-04
 568000      1.28e+01      1.93e-02      1.09e-01      3.71e-01    1.4e-04
 570000      1.30e+01      7.85e-01      1.17e-01      1.99e-01    1.4e-04
 572000      2.11e+01      1.70e-01      2.10e-01      8.51e-02    1.4e-04
 574000      2.05e+01      4.66e-02      2.01e-01      1.90e-01    1.4e-04
 576000      2.75e+01      6.24e-02      2.75e-01      7.52e-02    1.4e-04
 578000      4.72e+01      8.05e-02      4.67e-01      5.73e-01    1.4e-04
 580000      1.48e+01      1.86e-01      1.43e-01      1.75e-01    1.4e-04
 582000      3.51e+01      7.98e-02      3.49e-01      2.02e-01    1.4e-04
 584000      1.65e+01      6.54e-02      1.60e-01      1.90e-01    1.4e-04
 586000      9.75e+00      8.02e-02      9.65e-02      5.72e-02    1.3e-04
 588000      4.42e+01      2.42e-01      4.40e-01      2.10e-01    1.3e-04
 590000      1.83e+01      1.08e+00      1.38e-01      8.87e-01    1.3e-04
 592000      1.28e+01      1.02e-01      1.18e-01      2.75e-01    1.3e-04
 594000      9.94e+00      2.09e-01      9.64e-02      1.21e-01    1.3e-04
 596000      2.37e+01      3.19e-01      1.41e-01      1.06e+00    1.3e-04
 598000      7.40e+00      3.81e-02      4.72e-02      3.18e-01    1.3e-04
 600000      1.33e+01      7.86e-02      1.10e-01      4.16e-01    1.3e-04
 602000      7.28e+00      3.41e-02      7.27e-02      1.86e-02    1.3e-04
 604000      1.05e+01      9.88e-02      9.91e-02      1.85e-01    1.3e-04
 606000      6.31e+00      2.32e-02      6.30e-02      1.51e-02    1.3e-04
 608000      1.24e+01      1.63e-01      1.03e-01      5.46e-01    1.3e-04
 610000      1.37e+01      6.29e-02      1.35e-01      1.22e-01    1.2e-04
 612000      6.84e+00      2.21e-01      6.61e-02      6.93e-02    1.2e-04
 614000      1.89e+01      2.57e-01      1.89e-01      1.03e-01    1.2e-04
 616000      3.99e+01      2.20e+00      3.63e-01      3.14e-01    1.2e-04
 618000      6.16e+00      1.25e-01      5.12e-02      2.68e-01    1.2e-04
 620000      1.95e+01      2.21e-01      1.90e-01      3.41e-01    1.2e-04
 622000      1.61e+01      6.31e-01      1.23e-01      5.35e-01    1.2e-04
 624000      5.60e+00      4.82e-01      4.62e-02      8.92e-02    1.2e-04
 626000      5.35e+01      1.70e-01      5.00e-01      1.07e+00    1.2e-04
 628000      8.35e+01      1.48e+00      8.22e-01      4.73e-01    1.2e-04
 630000      1.26e+01      3.25e-01      5.20e-02      6.31e-01    1.2e-04
 632000      2.88e+01      1.15e-01      1.93e-01      1.19e+00    1.2e-04
 634000      1.03e+01      1.93e-01      8.09e-02      2.86e-01    1.1e-04
 636000      1.72e+01      9.45e-02      1.70e-01      1.31e-01    1.1e-04
 638000      4.45e+00      2.69e-01      2.78e-02      1.75e-01    1.1e-04
 640000      7.88e+00      1.78e-01      7.71e-02      6.95e-02    1.1e-04
 642000      2.14e+01      1.06e-02      2.06e-01      3.10e-01    1.1e-04
 644000      1.99e+01      3.01e-02      8.82e-02      9.83e-01    1.1e-04
 646000      8.51e+00      1.43e-01      8.21e-02      1.16e-01    1.1e-04
 648000      2.19e+01      5.87e-02      1.83e-01      5.53e-01    1.1e-04
 650000      8.60e+00      8.10e-02      8.55e-02      4.82e-02    1.1e-04
 652000      1.56e+01      3.14e-01      1.54e-01      8.93e-02    1.1e-04
 654000      8.08e+00      4.96e-03      6.82e-02      2.42e-01    1.1e-04
 656000      2.18e+02      1.57e+00      2.05e+00      3.40e+00    1.1e-04
 658000      3.03e+01      1.31e-02      2.55e-01      7.49e-01    1.1e-04
 660000      7.67e+00      2.21e-01      5.20e-02      4.40e-01    1.0e-04
 662000      1.15e+01      1.61e-02      9.65e-02      3.46e-01    1.0e-04
 664000      3.72e+01      1.69e+00      2.20e-01      1.59e+00    1.0e-04
 666000      5.71e+01      3.96e-01      5.53e-01      6.43e-01    1.0e-04
 668000      1.59e+01      1.85e-02      1.56e-01      1.30e-01    1.0e-04
 670000      1.12e+01      9.69e-02      9.71e-02      4.43e-01    1.0e-04
 672000      1.70e+01      2.29e-01      1.48e-01      6.57e-01    1.0e-04
 674000      3.66e+01      2.57e-01      3.28e-01      9.05e-01    1.0e-04
 676000      9.85e+00      1.13e-01      9.26e-02      1.82e-01    9.9e-05
 678000      6.47e+00      2.23e-01      6.40e-02      2.93e-02    9.8e-05
 680000      4.59e+00      1.32e-01      4.24e-02      8.92e-02    9.8e-05
 682000      4.45e+01      3.46e-01      4.38e-01      3.29e-01    9.7e-05
 684000      1.32e+01      1.76e-01      1.30e-01      1.10e-01    9.6e-05
 686000      1.31e+01      5.24e-02      4.07e-02      6.88e-01    9.6e-05
 688000      1.12e+01      3.87e-02      1.09e-01      1.25e-01    9.5e-05
 690000      1.30e+01      6.85e-02      5.87e-02      6.46e-01    9.4e-05
 692000      9.21e+01      1.17e+00      9.05e-01      6.99e-01    9.4e-05
 694000      1.32e+01      2.11e-01      9.51e-02      5.07e-01    9.3e-05
 696000      1.43e+01      2.98e-02      1.31e-01      2.66e-01    9.3e-05
 698000      2.88e+01      8.13e-02      2.86e-01      1.36e-01    9.2e-05
 700000      9.57e+00      1.29e-01      9.24e-02      1.33e-01    9.1e-05
 702000      1.07e+01      1.86e-02      9.95e-02      2.22e-01    9.1e-05
 704000      1.07e+01      1.31e-01      1.03e-01      1.27e-01    9.0e-05
 706000      1.12e+01      1.63e-01      1.11e-01      9.88e-02    8.9e-05
 708000      1.14e+01      7.74e-02      1.13e-01      1.04e-01    8.9e-05
