#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 704000      1.17e+01      9.56e-02      1.13e-01      2.39e-01    9.0e-05
 706000      1.07e+01      2.74e-02      1.07e-01      3.81e-02    8.9e-05
 708000      2.59e+01      2.36e-01      2.46e-01      4.47e-01    8.9e-05
 710000      1.12e+01      3.18e-02      1.09e-01      1.53e-01    8.8e-05
 712000      8.35e+00      9.93e-03      8.18e-02      1.35e-01    8.8e-05
 714000      2.17e+01      2.01e-01      2.10e-01      4.34e-01    8.7e-05
 716000      7.09e+00      1.49e-02      6.90e-02      9.25e-02    8.6e-05
 718000      1.18e+01      2.02e-02      1.18e-01      7.30e-02    8.6e-05
 720000      1.01e+01      4.41e-03      9.78e-02      1.50e-01    8.5e-05
 722000      1.17e+01      3.67e-02      1.16e-01      9.69e-02    8.5e-05
 724000      1.49e+01      5.39e-02      1.48e-01      5.78e-02    8.4e-05
 726000      1.33e+01      5.93e-03      1.33e-01      6.47e-02    8.4e-05
 728000      1.34e+01      2.21e-02      1.33e-01      9.71e-02    8.3e-05
 730000      1.11e+01      2.95e-03      1.10e-01      4.34e-02    8.2e-05
 732000      8.27e+00      5.82e-02      7.64e-02      1.76e-01    8.2e-05
 734000      9.23e+00      9.15e-02      9.19e-02      9.30e-02    8.1e-05
 736000      9.56e+00      1.69e-02      9.48e-02      9.63e-02    8.1e-05
 738000      6.84e+00      3.45e-04      6.52e-02      1.15e-01    8.0e-05
 740000      7.72e+00      3.48e-02      7.70e-02      5.61e-02    8.0e-05
 742000      1.58e+01      5.91e-03      1.57e-01      7.15e-02    7.9e-05
 744000      1.25e+01      1.72e-01      1.22e-01      1.94e-01    7.9e-05
 746000      5.68e+00      5.19e-02      5.66e-02      5.13e-02    7.8e-05
 748000      1.35e+01      4.58e-03      1.34e-01      8.72e-02    7.7e-05
 750000      1.57e+01      5.93e-03      1.57e-01      3.28e-02    7.7e-05
 752000      7.73e+00      1.58e-02      7.32e-02      1.39e-01    7.6e-05
 754000      1.13e+01      2.74e-02      1.12e-01      7.22e-02    7.6e-05
 756000      1.60e+01      1.29e-02      1.58e-01      1.26e-01    7.5e-05
 758000      8.87e+00      3.75e-02      8.86e-02      3.02e-02    7.5e-05
 760000      1.22e+01      2.92e-02      1.21e-01      1.52e-01    7.4e-05
 762000      9.34e+00      1.07e-01      8.89e-02      1.56e-01    7.4e-05
 764000      1.08e+01      1.01e-01      1.01e-01      2.16e-01    7.3e-05
 766000      8.32e+00      1.29e-02      8.26e-02      7.39e-02    7.3e-05
 768000      6.24e+00      3.37e-02      6.14e-02      9.07e-02    7.2e-05
 770000      7.87e+00      2.58e-02      7.75e-02      7.59e-02    7.2e-05
 772000      1.22e+01      1.46e-03      1.21e-01      5.38e-02    7.1e-05
 774000      1.24e+01      1.27e-01      1.23e-01      7.17e-02    7.1e-05
 776000      9.10e+00      3.04e-02      9.07e-02      6.09e-02    7.0e-05
 778000      7.64e+00      3.01e-02      7.57e-02      8.18e-02    7.0e-05
 780000      5.88e+00      9.65e-02      5.87e-02      4.24e-02    6.9e-05
 782000      1.16e+01      2.66e-02      1.16e-01      3.54e-02    6.9e-05
 784000      7.77e+00      3.90e-03      7.65e-02      7.49e-02    6.9e-05
 786000      1.19e+01      2.39e-02      1.18e-01      6.91e-02    6.8e-05
 788000      6.17e+00      4.76e-02      5.98e-02      8.24e-02    6.8e-05
 790000      1.09e+01      3.97e-02      1.09e-01      5.94e-02    6.7e-05
 792000      1.00e+01      2.64e-02      9.97e-02      7.37e-02    6.7e-05
 794000      1.02e+01      1.47e-02      1.02e-01      9.01e-02    6.6e-05
 796000      9.15e+00      2.49e-02      9.03e-02      1.16e-01    6.6e-05
 798000      2.69e+01      1.56e-01      2.63e-01      4.61e-01    6.5e-05
 800000      2.32e+01      2.11e-02      2.30e-01      1.49e-01    6.5e-05
 802000      2.64e+01      1.94e-01      2.58e-01      4.46e-01    6.4e-05
 804000      1.75e+01      1.90e-02      1.74e-01      1.40e-01    6.4e-05
 806000      2.60e+01      1.11e-02      2.59e-01      5.20e-02    6.4e-05
 808000      7.27e+00      2.55e-02      7.26e-02      1.65e-02    6.3e-05
 810000      1.53e+01      8.06e-03      1.52e-01      1.04e-01    6.3e-05
 812000      1.29e+01      2.11e-02      1.29e-01      5.76e-02    6.2e-05
 814000      6.56e+00      1.35e-02      6.14e-02      1.29e-01    6.2e-05
 816000      1.06e+01      6.21e-02      1.04e-01      1.17e-01    6.1e-05
 818000      4.86e+00      3.23e-02      4.73e-02      5.95e-02    6.1e-05
 820000      1.34e+01      2.28e-02      1.33e-01      9.78e-02    6.1e-05
 822000      1.80e+01      2.72e-02      1.79e-01      9.02e-02    6.0e-05
 824000      5.09e+00      5.25e-02      4.98e-02      1.17e-01    6.0e-05
 826000      1.72e+01      7.90e-03      1.68e-01      2.07e-01    5.9e-05
 828000      8.91e+00      8.25e-03      8.68e-02      1.58e-01    5.9e-05
 830000      1.55e+01      1.28e-02      1.54e-01      5.64e-02    5.9e-05
 832000      9.56e+00      6.35e-02      9.25e-02      1.34e-01    5.8e-05
 834000      2.40e+01      1.71e-02      2.39e-01      2.01e-01    5.8e-05
 836000      1.05e+01      9.11e-02      1.04e-01      5.53e-02    5.7e-05
 838000      2.21e+01      3.65e-01      2.13e-01      4.61e-01    5.7e-05
 840000      1.19e+01      3.02e-02      1.18e-01      5.22e-02    5.7e-05
 842000      1.18e+01      3.49e-02      1.17e-01      9.47e-02    5.6e-05
 844000      1.33e+01      5.89e-03      1.32e-01      8.87e-02    5.6e-05
 846000      1.82e+01      3.70e-02      1.81e-01      1.52e-01    5.5e-05
 848000      9.79e+00      4.75e-02      9.75e-02      6.25e-02    5.5e-05
 850000      1.38e+01      4.20e-03      1.37e-01      7.28e-02    5.5e-05
 852000      5.81e+00      9.19e-02      5.73e-02      7.13e-02    5.4e-05
 854000      1.28e+01      6.50e-03      1.27e-01      1.20e-01    5.4e-05
 856000      5.04e+00      4.65e-02      4.90e-02      6.40e-02    5.4e-05
 858000      1.25e+01      6.01e-02      1.12e-01      3.12e-01    5.3e-05
 860000      1.14e+01      1.09e-02      1.13e-01      1.20e-01    5.3e-05
 862000      1.17e+01      8.03e-03      1.16e-01      9.10e-02    5.2e-05
 864000      9.20e+00      4.12e-02      9.06e-02      1.26e-01    5.2e-05
 866000      1.85e+01      3.28e-02      1.85e-01      5.33e-02    5.2e-05
 868000      1.52e+01      8.32e-03      1.52e-01      7.86e-02    5.1e-05
 870000      7.41e+00      2.46e-02      6.98e-02      1.40e-01    5.1e-05
 872000      8.97e+00      1.75e-02      6.83e-02      6.51e-01    5.1e-05
 874000      1.18e+01      2.58e-02      1.18e-01      3.80e-02    5.0e-05
 876000      4.14e+00      1.77e-02      4.05e-02      6.48e-02    5.0e-05
 878000      1.38e+01      1.52e-02      1.38e-01      8.07e-02    5.0e-05
 880000      1.37e+01      1.41e-02      1.36e-01      6.22e-02    4.9e-05
 882000      1.19e+01      6.32e-03      1.18e-01      6.47e-02    4.9e-05
 884000      8.67e+00      1.04e-01      8.62e-02      1.06e-01    4.9e-05
 886000      1.25e+01      1.87e-02      1.25e-01      5.71e-02    4.8e-05
 888000      7.08e+00      3.81e-02      7.00e-02      5.82e-02    4.8e-05
 890000      7.44e+00      5.28e-02      7.34e-02      6.53e-02    4.8e-05
 892000      8.99e+00      8.15e-02      8.97e-02      5.82e-02    4.7e-05
 894000      1.12e+01      2.75e-03      1.11e-01      1.01e-01    4.7e-05
 896000      2.33e+01      9.94e-03      2.33e-01      1.03e-01    4.7e-05
 898000      2.18e+01      2.11e-01      2.07e-01      3.73e-01    4.6e-05
 900000      7.92e+00      1.44e-02      7.87e-02      5.05e-02    4.6e-05
 902000      2.09e+01      1.96e-02      2.08e-01      9.95e-02    4.6e-05
 904000      8.15e+00      1.24e-02      8.12e-02      5.80e-02    4.5e-05
 906000      2.18e+01      2.22e-01      2.06e-01      3.96e-01    4.5e-05
 908000      5.11e+00      4.30e-02      4.91e-02      7.70e-02    4.5e-05
 910000      1.28e+01      3.47e-02      1.26e-01      1.21e-01    4.5e-05
 912000      1.15e+01      1.68e-02      1.15e-01      3.18e-02    4.4e-05
 914000      2.35e+01      2.16e-01      2.27e-01      3.39e-01    4.4e-05
 916000      9.35e+00      1.54e-02      9.32e-02      4.38e-02    4.4e-05
 918000      9.33e+00      4.04e-02      9.18e-02      1.28e-01    4.3e-05
 920000      1.38e+01      3.25e-01      1.27e-01      3.99e-01    4.3e-05
 922000      1.35e+01      2.54e-02      1.33e-01      1.39e-01    4.3e-05
 924000      7.06e+00      2.63e-02      7.01e-02      7.02e-02    4.2e-05
 926000      8.41e+00      7.67e-02      8.40e-02      5.70e-02    4.2e-05
 928000      1.20e+01      7.55e-03      1.18e-01      2.06e-01    4.2e-05
 930000      2.44e+01      2.20e-01      2.34e-01      3.77e-01    4.2e-05
 932000      8.80e+00      1.50e-02      8.68e-02      1.12e-01    4.1e-05
 934000      2.93e+01      2.53e-03      2.92e-01      1.24e-01    4.1e-05
 936000      9.48e+00      6.53e-03      9.40e-02      9.64e-02    4.1e-05
 938000      1.07e+01      1.33e-02      1.04e-01      1.87e-01    4.0e-05
 940000      7.38e+00      4.32e-02      7.31e-02      5.42e-02    4.0e-05
 942000      1.87e+01      1.38e-02      1.86e-01      1.30e-01    4.0e-05
 944000      1.62e+01      2.09e-02      1.58e-01      2.02e-01    4.0e-05
 946000      9.44e+00      1.03e-02      9.07e-02      2.07e-01    3.9e-05
 948000      2.41e+01      2.61e-02      2.40e-01      1.30e-01    3.9e-05
 950000      1.32e+01      8.01e-03      1.32e-01      7.46e-02    3.9e-05
 952000      2.18e+01      9.36e-03      2.18e-01      9.13e-02    3.9e-05
 954000      9.66e+00      1.34e-02      8.92e-02      4.17e-01    3.8e-05
 956000      3.04e+01      5.04e-03      3.04e-01      1.17e-01    3.8e-05
 958000      2.05e+01      3.43e-02      2.02e-01      1.93e-01    3.8e-05
 960000      3.04e+01      2.32e-02      3.03e-01      1.21e-01    3.8e-05
 962000      5.39e+00      2.27e-02      4.88e-02      1.27e-01    3.7e-05
 964000      5.66e+00      9.31e-03      5.65e-02      2.44e-02    3.7e-05
 966000      1.71e+01      2.50e-02      1.67e-01      3.06e-01    3.7e-05
 968000      8.66e+00      6.92e-02      8.64e-02      6.11e-02    3.7e-05
 970000      1.48e+01      2.98e-01      1.41e-01      3.39e-01    3.6e-05
 972000      3.42e+01      1.87e-02      3.42e-01      6.54e-02    3.6e-05
 974000      1.39e+01      2.55e-02      1.39e-01      4.00e-02    3.6e-05
 976000      1.12e+01      5.78e-02      1.10e-01      1.37e-01    3.6e-05
 978000      1.17e+01      3.38e-03      1.17e-01      4.80e-02    3.5e-05
 980000      9.03e+00      3.21e-02      8.99e-02      9.47e-02    3.5e-05
 982000      8.87e+00      2.09e-02      8.58e-02      1.26e-01    3.5e-05
 984000      1.33e+01      1.65e-02      1.32e-01      6.26e-02    3.5e-05
 986000      9.43e+00      9.87e-02      9.30e-02      7.91e-02    3.4e-05
 988000      7.18e+00      3.99e-02      7.06e-02      7.27e-02    3.4e-05
 990000      1.82e+01      5.44e-02      1.81e-01      1.04e-01    3.4e-05
 992000      1.04e+01      9.74e-03      1.01e-01      1.46e-01    3.4e-05
 994000      8.35e+00      2.08e-02      8.26e-02      9.43e-02    3.3e-05
 996000      2.40e+01      7.67e-02      2.38e-01      2.61e-01    3.3e-05
 998000      1.04e+01      4.07e-02      1.04e-01      6.14e-02    3.3e-05
1000000      8.60e+00      1.24e-02      8.21e-02      1.43e-01    3.3e-05
1002000      7.44e+00      1.13e-01      7.38e-02      3.82e-02    3.3e-05
1004000      9.15e+00      1.57e-02      8.77e-02      1.47e-01    3.2e-05
1006000      6.82e+00      1.47e-02      6.67e-02      1.12e-01    3.2e-05
1008000      1.73e+01      2.06e-01      1.66e-01      3.89e-01    3.2e-05
1010000      1.78e+01      2.20e-01      1.67e-01      4.87e-01    3.2e-05
1012000      1.16e+01      1.72e-02      1.16e-01      3.58e-02    3.1e-05
1014000      8.22e+00      1.95e-02      8.12e-02      7.15e-02    3.1e-05
1016000      1.51e+01      2.03e-02      1.50e-01      1.18e-01    3.1e-05
1018000      2.72e+01      3.79e-02      2.71e-01      1.05e-01    3.1e-05
1020000      9.37e+00      5.50e-02      9.34e-02      5.83e-02    3.1e-05
1022000      7.96e+00      2.61e-02      7.91e-02      5.05e-02    3.0e-05
1024000      1.30e+01      3.36e-03      1.29e-01      7.25e-02    3.0e-05
1026000      6.01e+00      6.20e-02      5.96e-02      5.23e-02    3.0e-05
1028000      2.37e+01      7.65e-02      2.37e-01      1.35e-01    3.0e-05
1030000      6.32e+00      1.34e-01      5.49e-02      2.44e-01    3.0e-05
1032000      1.32e+01      2.15e-02      1.29e-01      1.70e-01    2.9e-05
1034000      2.21e+01      1.76e-01      2.16e-01      3.82e-01    2.9e-05
1036000      1.35e+01      3.26e-03      1.35e-01      5.26e-02    2.9e-05
1038000      1.03e+01      3.48e-02      1.00e-01      1.24e-01    2.9e-05
1040000      2.69e+01      3.25e-02      2.69e-01      5.02e-02    2.9e-05
1042000      2.80e+01      2.70e-02      2.79e-01      1.42e-01    2.8e-05
1044000      1.16e+01      3.28e-02      1.15e-01      9.76e-02    2.8e-05
1046000      1.10e+01      5.58e-02      1.10e-01      7.31e-02    2.8e-05
1048000      1.69e+01      1.17e-02      1.68e-01      1.30e-01    2.8e-05
1050000      1.21e+01      3.78e-02      1.20e-01      7.58e-02    2.8e-05
1052000      1.29e+01      7.99e-02      1.22e-01      2.28e-01    2.7e-05
1054000      1.72e+01      2.00e-02      1.71e-01      1.62e-01    2.7e-05
1056000      9.97e+00      3.23e-02      9.91e-02      8.32e-02    2.7e-05
1058000      2.22e+01      2.29e-01      2.16e-01      4.19e-01    2.7e-05
1060000      1.12e+01      1.54e-02      1.11e-01      9.00e-02    2.7e-05
1062000      1.05e+01      8.87e-03      1.04e-01      1.34e-01    2.6e-05
1064000      5.89e+00      9.44e-03      5.77e-02      9.23e-02    2.6e-05
1066000      8.49e+00      1.08e-02      8.46e-02      5.27e-02    2.6e-05
1068000      1.11e+01      2.71e-02      1.04e-01      2.16e-01    2.6e-05
1070000      6.56e+00      2.39e-02      6.39e-02      1.20e-01    2.6e-05
1072000      8.95e+00      6.01e-02      8.95e-02      2.33e-02    2.6e-05
1074000      1.84e+01      3.34e-02      1.80e-01      1.93e-01    2.5e-05
1076000      7.87e+00      3.50e-02      7.82e-02      6.90e-02    2.5e-05
1078000      6.22e+00      1.36e-02      5.88e-02      1.14e-01    2.5e-05
1080000      1.16e+01      3.59e-02      1.15e-01      8.12e-02    2.5e-05
1082000      1.30e+01      3.71e-02      1.29e-01      9.70e-02    2.5e-05
1084000      2.37e+01      2.24e-01      2.29e-01      4.58e-01    2.5e-05
1086000      8.23e+00      2.33e-02      7.69e-02      1.67e-01    2.4e-05
1088000      1.16e+01      3.74e-02      1.15e-01      5.52e-02    2.4e-05
1090000      4.84e+00      4.01e-03      4.72e-02      6.09e-02    2.4e-05
1092000      1.66e+01      4.30e-02      1.65e-01      8.74e-02    2.4e-05
1094000      5.08e+00      6.11e-03      4.75e-02      1.02e-01    2.4e-05
1096000      6.95e+00      2.85e-02      6.86e-02      8.41e-02    2.4e-05
1098000      1.30e+01      9.62e-03      1.30e-01      4.63e-02    2.3e-05
1100000      1.16e+01      7.87e-03      1.15e-01      7.36e-02    2.3e-05
1102000      1.54e+01      2.96e-02      1.54e-01      5.46e-02    2.3e-05
1104000      1.28e+01      4.76e-02      1.28e-01      6.55e-02    2.3e-05
1106000      1.01e+01      4.62e-02      1.01e-01      6.11e-02    2.3e-05
1108000      9.84e+00      4.05e-02      9.25e-02      1.88e-01    2.3e-05
1110000      8.28e+00      2.23e-02      8.03e-02      1.14e-01    2.2e-05
1112000      1.11e+01      4.70e-02      1.09e-01      1.53e-01    2.2e-05
1114000      1.22e+01      9.12e-03      1.21e-01      7.33e-02    2.2e-05
1116000      1.96e+01      5.84e-03      1.87e-01      3.29e-01    2.2e-05
1118000      1.89e+01      1.53e-01      1.82e-01      2.79e-01    2.2e-05
1120000      1.09e+01      2.51e-02      1.08e-01      9.48e-02    2.2e-05
1122000      9.84e+00      1.02e-01      9.58e-02      1.22e-01    2.2e-05
1124000      6.06e+00      7.40e-02      6.01e-02      5.74e-02    2.1e-05
1126000      2.56e+01      1.32e-02      2.54e-01      1.96e-01    2.1e-05
1128000      1.58e+01      1.40e-02      1.57e-01      8.66e-02    2.1e-05
1130000      1.65e+01      2.92e-02      1.63e-01      1.33e-01    2.1e-05
1132000      1.02e+01      6.25e-02      1.02e-01      8.14e-02    2.1e-05
1134000      2.54e+01      5.86e-02      2.52e-01      2.30e-01    2.1e-05
1136000      1.23e+01      1.98e-02      1.22e-01      6.79e-02    2.1e-05
1138000      1.20e+01      1.96e-02      1.19e-01      5.60e-02    2.0e-05
1140000      4.05e+01      4.38e-02      4.03e-01      3.67e-01    2.0e-05
1142000      9.37e+00      7.08e-03      9.16e-02      1.59e-01    2.0e-05
1144000      1.16e+01      1.04e-03      1.15e-01      7.19e-02    2.0e-05
1146000      1.08e+01      3.66e-02      1.08e-01      6.63e-02    2.0e-05
1148000      8.13e+00      3.88e-02      8.09e-02      5.90e-02    2.0e-05
1150000      8.55e+00      1.07e-01      8.52e-02      6.67e-02    2.0e-05
1152000      7.57e+00      1.00e-01      6.74e-02      2.72e-01    1.9e-05
1154000      1.96e+01      1.10e-02      1.95e-01      1.26e-01    1.9e-05
1156000      1.52e+01      4.04e-02      1.51e-01      4.14e-02    1.9e-05
1158000      2.01e+01      7.40e-03      1.97e-01      3.24e-01    1.9e-05
1160000      1.17e+01      2.16e-02      1.16e-01      5.83e-02    1.9e-05
1162000      7.76e+00      6.10e-02      7.75e-02      4.82e-02    1.9e-05
1164000      1.03e+01      8.43e-02      1.03e-01      5.51e-02    1.9e-05
1166000      5.03e+00      1.21e-02      4.77e-02      8.97e-02    1.9e-05
1168000      9.75e+00      4.64e-03      9.61e-02      8.93e-02    1.8e-05
1170000      1.03e+01      5.52e-02      1.02e-01      8.50e-02    1.8e-05
1172000      7.40e+00      1.04e-01      6.90e-02      2.08e-01    1.8e-05
1174000      1.73e+01      4.68e-02      1.71e-01      1.26e-01    1.8e-05
1176000      8.53e+00      2.60e-02      8.47e-02      7.89e-02    1.8e-05
1178000      8.14e+00      2.77e-02      8.11e-02      5.85e-02    1.8e-05
1180000      2.98e+01      1.11e-02      2.97e-01      1.26e-01    1.8e-05
1182000      1.10e+01      2.64e-02      1.09e-01      5.04e-02    1.8e-05
1184000      6.03e+00      3.59e-02      5.98e-02      5.74e-02    1.7e-05
1186000      7.17e+00      2.51e-02      7.01e-02      8.34e-02    1.7e-05
1188000      1.13e+01      2.41e-02      1.12e-01      8.60e-02    1.7e-05
1190000      1.65e+01      3.81e-04      1.64e-01      1.19e-01    1.7e-05
1192000      9.10e+00      1.26e-02      9.02e-02      1.00e-01    1.7e-05
1194000      6.56e+00      1.34e-03      6.16e-02      1.25e-01    1.7e-05
1196000      8.11e+00      9.21e-02      7.90e-02      9.88e-02    1.7e-05
1198000      1.36e+01      5.05e-03      1.35e-01      6.98e-02    1.7e-05
1200000      2.29e+01      3.24e-02      2.28e-01      7.47e-02    1.7e-05
1202000      2.12e+01      2.06e-01      2.05e-01      3.04e-01    1.6e-05
1204000      1.00e+01      3.40e-02      9.97e-02      6.87e-02    1.6e-05
1206000      2.54e+01      2.38e-02      2.54e-01      4.17e-02    1.6e-05
1208000      6.33e+00      1.03e-02      5.96e-02      1.19e-01    1.6e-05
1210000      1.49e+01      9.26e-03      1.48e-01      1.27e-01    1.6e-05
1212000      2.13e+01      1.99e-01      2.06e-01      4.28e-01    1.6e-05
1214000      1.06e+01      3.08e-02      1.05e-01      1.02e-01    1.6e-05
1216000      7.73e+00      2.06e-02      7.67e-02      5.40e-02    1.6e-05
1218000      8.27e+00      1.53e-02      8.15e-02      7.76e-02    1.6e-05
1220000      6.34e+00      3.03e-02      6.26e-02      7.53e-02    1.5e-05
1222000      9.85e+00      3.22e-03      9.52e-02      1.43e-01    1.5e-05
1224000      4.95e+00      2.49e-03      4.62e-02      9.94e-02    1.5e-05
1226000      1.62e+01      1.45e-02      1.61e-01      9.22e-02    1.5e-05
1228000      9.90e+00      5.10e-03      9.73e-02      1.47e-01    1.5e-05
1230000      6.61e+00      4.54e-02      6.52e-02      5.73e-02    1.5e-05
1232000      7.80e+00      6.16e-02      6.51e-02      2.40e-01    1.5e-05
1234000      5.24e+00      6.49e-03      5.13e-02      8.56e-02    1.5e-05
1236000      1.57e+01      2.73e-02      1.56e-01      1.29e-01    1.5e-05
1238000      1.99e+01      1.99e-01      1.84e-01      4.20e-01    1.5e-05
1240000      1.01e+01      4.66e-02      9.93e-02      1.26e-01    1.4e-05
1242000      9.08e+00      8.20e-02      8.71e-02      2.83e-01    1.4e-05
1244000      1.02e+01      9.11e-03      9.89e-02      1.49e-01    1.4e-05
1246000      4.82e+00      7.19e-02      4.68e-02      9.06e-02    1.4e-05
1248000      4.56e+00      1.06e-02      4.55e-02      2.39e-02    1.4e-05
1250000      1.07e+01      2.64e-02      1.07e-01      3.64e-02    1.4e-05
1252000      1.25e+01      3.31e-02      1.24e-01      7.81e-02    1.4e-05
1254000      8.76e+00      3.00e-03      8.75e-02      2.87e-02    1.4e-05
1256000      1.16e+01      1.63e-03      1.15e-01      9.48e-02    1.4e-05
1258000      1.29e+01      7.11e-02      1.28e-01      8.35e-02    1.4e-05
1260000      8.12e+00      4.23e-02      8.00e-02      1.07e-01    1.3e-05
1262000      4.98e+00      4.68e-02      4.91e-02      6.73e-02    1.3e-05
1264000      5.44e+00      3.55e-02      5.30e-02      6.54e-02    1.3e-05
1266000      1.35e+01      7.55e-03      1.34e-01      1.11e-01    1.3e-05
1268000      1.06e+01      2.87e-02      1.06e-01      2.91e-02    1.3e-05
1270000      1.73e+01      4.28e-02      1.72e-01      1.22e-01    1.3e-05
1272000      1.58e+01      1.99e-02      1.57e-01      1.04e-01    1.3e-05
1274000      2.57e+01      2.35e-02      2.56e-01      6.08e-02    1.3e-05
1276000      8.25e+00      2.12e-02      7.69e-02      1.70e-01    1.3e-05
1278000      1.21e+01      6.80e-03      1.20e-01      1.41e-01    1.3e-05
1280000      6.82e+00      3.72e-02      6.77e-02      6.45e-02    1.3e-05
1282000      1.20e+01      8.51e-03      1.19e-01      7.17e-02    1.2e-05
1284000      1.14e+01      1.05e-02      1.13e-01      9.10e-02    1.2e-05
1286000      8.06e+00      1.96e-03      8.05e-02      2.83e-02    1.2e-05
1288000      2.01e+01      5.53e-02      2.00e-01      1.07e-01    1.2e-05
1290000      2.38e+01      3.96e-02      2.38e-01      4.34e-02    1.2e-05
1292000      1.22e+01      8.28e-03      1.21e-01      6.16e-02    1.2e-05
1294000      7.75e+00      1.31e-02      7.53e-02      1.45e-01    1.2e-05
1296000      1.68e+01      5.52e-02      1.65e-01      1.74e-01    1.2e-05
1298000      5.85e+00      3.61e-02      5.80e-02      6.22e-02    1.2e-05
1300000      2.06e+01      2.26e-02      2.05e-01      9.91e-02    1.2e-05
1302000      1.12e+01      3.06e-03      1.11e-01      6.32e-02    1.2e-05
1304000      1.38e+01      5.74e-02      1.28e-01      3.99e-01    1.2e-05
1306000      5.02e+00      6.20e-02      4.76e-02      8.64e-02    1.2e-05
1308000      1.54e+01      6.00e-02      1.54e-01      5.95e-02    1.1e-05
1310000      1.41e+01      3.95e-02      1.39e-01      1.14e-01    1.1e-05
1312000      5.08e+00      5.19e-02      4.58e-02      2.45e-01    1.1e-05
1314000      6.62e+00      1.20e-03      6.50e-02      1.01e-01    1.1e-05
1316000      5.46e+00      4.71e-02      4.84e-02      1.41e-01    1.1e-05
1318000      1.83e+01      1.34e-01      1.77e-01      2.51e-01    1.1e-05
1320000      1.08e+01      1.03e-02      1.07e-01      8.00e-02    1.1e-05
1322000      8.34e+00      2.17e-02      8.32e-02      5.10e-02    1.1e-05
1324000      1.06e+01      1.33e-02      1.02e-01      2.16e-01    1.1e-05
1326000      4.17e+00      3.09e-02      4.15e-02      4.60e-02    1.1e-05
1328000      6.82e+00      8.06e-02      5.18e-02      3.50e-01    1.1e-05
1330000      8.35e+00      7.43e-02      8.06e-02      1.19e-01    1.1e-05
1332000      9.06e+00      4.39e-02      9.02e-02      6.29e-02    1.1e-05
1334000      4.99e+00      3.88e-02      4.92e-02      6.50e-02    1.0e-05
1336000      1.54e+01      2.18e-02      1.53e-01      6.80e-02    1.0e-05
1338000      2.64e+01      1.25e-02      2.64e-01      6.08e-02    1.0e-05
1340000      1.28e+01      2.00e-02      1.27e-01      1.39e-01    1.0e-05
1342000      1.34e+01      1.32e-02      1.33e-01      5.16e-02    1.0e-05
1344000      1.57e+01      1.02e-03      1.56e-01      9.53e-02    1.0e-05
1346000      9.80e+00      2.87e-02      9.72e-02      9.88e-02    1.0e-05
1348000      1.75e+01      4.18e-01      1.72e-01      2.02e-01    1.0e-05
1350000      7.04e+00      9.97e-02      6.96e-02      5.01e-02    9.9e-06
1352000      1.48e+01      4.83e-02      1.44e-01      1.96e-01    9.8e-06
1354000      6.52e+00      8.22e-02      5.68e-02      2.52e-01    9.8e-06
1356000      1.14e+01      1.14e-02      1.14e-01      5.22e-02    9.7e-06
1358000      8.99e+00      1.55e-02      8.93e-02      7.58e-02    9.6e-06
1360000      5.31e+00      1.45e-02      4.97e-02      1.04e-01    9.6e-06
1362000      4.65e+00      9.33e-03      4.33e-02      9.56e-02    9.5e-06
1364000      1.03e+01      1.16e-02      9.58e-02      2.17e-01    9.4e-06
1366000      1.61e+01      4.18e-01      1.58e-01      2.30e-01    9.4e-06
1368000      1.11e+01      3.00e-02      1.11e-01      6.31e-02    9.3e-06
1370000      1.25e+01      5.15e-03      1.25e-01      4.44e-02    9.2e-06
1372000      1.27e+01      7.87e-03      1.27e-01      3.04e-02    9.2e-06
1374000      1.39e+01      2.29e-02      1.39e-01      8.18e-02    9.1e-06
1376000      9.13e+00      4.50e-03      9.10e-02      5.62e-02    9.1e-06
1378000      1.78e+01      3.69e-02      1.76e-01      1.25e-01    9.0e-06
1380000      8.41e+00      8.52e-02      8.39e-02      6.18e-02    8.9e-06
1382000      9.42e+00      3.79e-02      9.24e-02      1.41e-01    8.9e-06
1384000      5.74e+00      1.95e-02      5.42e-02      1.48e-01    8.8e-06
1386000      1.10e+01      2.65e-03      1.09e-01      9.91e-02    8.7e-06
1388000      1.21e+01      1.05e-02      1.16e-01      1.91e-01    8.7e-06
1390000      9.02e+00      9.60e-04      8.64e-02      1.43e-01    8.6e-06
1392000      2.07e+01      1.19e-02      2.06e-01      5.11e-02    8.6e-06
1394000      1.26e+01      3.19e-03      1.25e-01      1.15e-01    8.5e-06
1396000      6.60e+00      1.09e-01      6.53e-02      3.95e-02    8.5e-06
1398000      2.40e+01      2.09e-01      2.33e-01      4.39e-01    8.4e-06
1400000      1.17e+01      6.77e-03      1.16e-01      7.54e-02    8.3e-06
1402000      1.70e+01      9.71e-04      1.67e-01      2.61e-01    8.3e-06
1404000      6.65e+00      7.12e-02      6.15e-02      1.39e-01    8.2e-06
1406000      1.09e+01      4.00e-02      1.08e-01      4.60e-02    8.2e-06
1408000      6.15e+00      4.06e-02      5.98e-02      1.10e-01    8.1e-06
1410000      1.64e+01      2.78e-02      1.62e-01      1.31e-01    8.1e-06
1412000      2.11e+01      4.75e-02      2.10e-01      1.00e-01    8.0e-06
1414000      8.01e+00      4.16e-03      7.91e-02      6.90e-02    7.9e-06
1416000      9.07e+00      1.14e-02      9.05e-02      3.43e-02    7.9e-06
